"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01004423"	24.2
"E01004424"	38.6
"E01004425"	10.9
"E01004426"	56.9
"E01004427"	13.4
"E01004428"	24.1
"E01004429"	30.7
"E01004430"	37.2
"E01004432"	50.1
"E01004434"	32.1
"E01004435"	24.9
"E01004436"	19.7
"E01004437"	13.5
"E01004438"	37.3
"E01004439"	29.5
"E01004440"	31.8
"E01004441"	40.7
"E01004442"	39.1
"E01004443"	43.5
"E01004444"	25.6
"E01004445"	57.9
"E01004446"	59.1
"E01004447"	60.5
"E01004448"	39.4
"E01004449"	49.3
"E01004450"	68.3
"E01004451"	48.8
"E01004452"	42.8
"E01004453"	31.3
"E01004454"	41.7
"E01004455"	55.6
"E01004456"	58.7
"E01004457"	31.9
"E01004458"	60.3
"E01004459"	29.6
"E01004460"	57.7
"E01004461"	64.9
"E01004462"	34.5
"E01004463"	23.0
"E01004464"	14.6
"E01004465"	64.7
"E01004466"	52.5
"E01004467"	14.2
"E01004468"	26.4
"E01004469"	15.2
"E01004470"	41.0
"E01004471"	23.3
"E01004472"	49.3
"E01004473"	38.7
"E01004474"	9.4
"E01004475"	14.8
"E01004476"	10.0
"E01004477"	45.7
"E01004478"	60.5
"E01004479"	24.9
"E01004480"	39.7
"E01004481"	19.6
"E01004482"	36.7
"E01004483"	14.2
"E01004484"	16.3
"E01004485"	25.6
"E01004486"	9.1
"E01004487"	18.1
"E01004488"	27.5
"E01004489"	22.0
"E01004490"	51.1
"E01004491"	13.3
"E01004492"	43.0
"E01004493"	37.7
"E01004494"	22.9
"E01004495"	15.0
"E01004496"	19.1
"E01004497"	57.1
"E01004498"	26.3
"E01004499"	17.1
"E01004500"	9.0
"E01004501"	16.7
"E01004502"	37.5
"E01004503"	4.2
"E01004504"	16.5
"E01004505"	4.4
"E01004506"	3.6
"E01004507"	8.9
"E01004508"	10.1
"E01004509"	7.7
"E01004510"	14.8
"E01004511"	27.7
"E01004512"	38.2
"E01004513"	10.4
"E01004514"	49.4
"E01004515"	22.8
"E01004516"	47.3
"E01004517"	24.0
"E01004518"	40.7
"E01004519"	46.7
"E01004520"	58.1
"E01004521"	47.1
"E01004522"	34.1
"E01004523"	16.2
"E01004524"	6.7
"E01004525"	28.5
"E01004526"	15.7
"E01004527"	55.0
"E01004528"	29.3
"E01004529"	18.2
"E01004530"	28.5
"E01004531"	72.7
"E01004532"	40.9
"E01004533"	71.2
"E01004534"	57.3
"E01004535"	2.2
"E01004536"	6.3
"E01004537"	6.3
"E01004538"	11.8
"E01004539"	3.6
"E01004540"	15.1
"E01004541"	14.6
"E01004542"	46.7
"E01004543"	20.7
"E01004544"	40.7
"E01004545"	11.7
"E01004546"	29.4
"E01004547"	23.8
"E01004548"	10.8
"E01004549"	27.0
"E01004550"	26.7
"E01004551"	7.3
"E01004552"	15.2
"E01004553"	29.7
"E01004554"	44.6
"E01004555"	68.3
"E01004556"	53.3
"E01004557"	42.8
"E01004558"	34.5
"E01004559"	34.2
"E01004560"	9.0
"E01004562"	2.0
"E01004563"	1.0
"E01004564"	25.6
"E01004565"	25.8
"E01004566"	7.2
"E01004567"	1.4
"E01004568"	3.6
"E01004569"	22.7
"E01004570"	2.9
"E01004571"	10.3
"E01004572"	8.3
"E01004573"	23.2
"E01004574"	4.7
"E01004575"	5.4
"E01004576"	18.2
"E01004577"	17.7
"E01004579"	21.0
"E01004580"	10.8
"E01004581"	4.2
"E01004582"	8.6
"E01004583"	12.1
"E01004584"	0.7
"E01004585"	45.2
"E01004586"	22.7
"E01004587"	45.2
"E01004588"	32.1
"E01004589"	34.7
"E01004590"	57.4
"E01004591"	25.5
"E01004592"	64.0
"E01004593"	27.1
"E01004594"	66.2
"E01004595"	35.6
"E01004596"	59.1
"E01004597"	46.7
"E01004598"	37.0
"E01004599"	71.9
"E01004600"	4.0
"E01004601"	20.1
"E01004602"	23.6
"E01004604"	38.1
"E01004605"	36.1
"E01004606"	34.3
"E01004607"	29.9
"E01004608"	20.6
"E01004609"	21.4
"E01004610"	47.7
"E01004611"	59.1
"E01004612"	46.9
"E01004613"	45.2
"E01004614"	33.8
"E01004615"	18.6
"E01004616"	21.3
"E01004617"	34.7
"E01004618"	61.4
"E01004619"	8.3
"E01004620"	28.1
"E01004621"	19.8
"E01004622"	11.3
"E01004623"	45.5
"E01004624"	17.3
"E01004625"	47.5
"E01004626"	42.6
"E01004627"	41.4
"E01004628"	15.5
"E01004629"	3.4
"E01004630"	7.0
"E01004631"	7.3
"E01004632"	27.9
"E01004633"	3.3
"E01004634"	11.9
"E01004635"	28.3
"E01004636"	8.8
"E01004637"	6.8
"E01004638"	18.0
"E01004639"	15.2
"E01004640"	11.3
"E01004641"	29.4
"E01004642"	42.1
"E01004643"	7.0
"E01004644"	39.6
"E01004645"	3.7
"E01004646"	6.3
"E01004647"	12.2
"E01004648"	8.6
"E01004649"	11.8
"E01004650"	10.9
"E01004651"	0.8
"E01004652"	1.9
"E01004653"	20.7
"E01004654"	8.6
"E01004656"	4.4
"E01004657"	13.1
"E01004658"	1.7
"E01004659"	11.9
"E01004660"	2.4
"E01004661"	5.3
"E01004662"	7.5
"E01004663"	14.3
"E01004665"	1.1
"E01004666"	9.9
"E01004667"	16.8
"E01004668"	19.6
"E01004669"	0.6
"E01004670"	2.5
"E01004674"	15.8
"E01004675"	3.3
"E01004676"	7.2
"E01004677"	5.1
"E01004678"	18.3
"E01004679"	6.5
"E01004680"	18.2
"E01004681"	5.3
"E01004682"	8.7
"E01004683"	17.0
"E01004684"	6.3
"E01004686"	6.5
"E01004687"	39.2
"E01004688"	13.9
"E01004689"	26.0
"E01004690"	37.7
"E01004691"	22.5
"E01004692"	5.5
"E01004693"	14.1
"E01004694"	5.6
"E01004695"	2.7
"E01004696"	2.3
"E01004697"	7.2
"E01004698"	9.2
"E01004699"	5.3
"E01004700"	4.2
"E01004701"	1.1
"E01004702"	2.1
"E01004703"	9.8
"E01004705"	2.1
"E01004706"	1.0
"E01004707"	3.1
"E01004708"	5.0
"E01004709"	5.3
"E01004710"	5.3
"E01004711"	1.9
"E01004712"	3.1
"E01004713"	12.3
"E01004714"	6.0
"E01004715"	0.4
"E01004716"	11.9
"E01004717"	2.5
"E01004718"	23.6
"E01004719"	57.4
"E01004720"	61.6
"E01004721"	24.9
"E01004722"	8.2
"E01004723"	7.3
"E01004724"	4.8
"E01004725"	0.3
"E01004726"	4.1
"E01004727"	5.0
"E01004728"	3.8
"E01004729"	4.7
"E01004730"	1.7
"E01004731"	5.3
"E01004732"	0.3
"E01004733"	10.2
"E01004734"	1.2
"E01004735"	0.6
"E01004736"	6.1
"E01004737"	7.0
"E01004738"	4.8
"E01004739"	1.0
"E01004740"	1.6
"E01004741"	2.2
"E01004742"	10.9
"E01004743"	0.5
"E01004744"	1.4
"E01004745"	3.8
"E01004746"	2.3
"E01004747"	3.0
"E01004748"	0.3
"E01004749"	11.3
"E01004750"	4.7
"E01004751"	14.7
"E01004752"	2.1
"E01004753"	6.1
"E01004754"	1.5
"E01004755"	2.3
"E01004756"	4.4
"E01004757"	3.4
"E01004760"	3.5
"E01004761"	8.9
"E01004762"	6.8
"E01004763"	2.2
"E01004765"	2.7
"E01004766"	47.1
"E01004767"	34.1
"E01004768"	7.9
"E01004769"	26.7
"E01004770"	16.1
"E01004771"	4.8
"E01004772"	23.5
"E01004773"	35.3
"E01004774"	60.1
"E01004775"	28.3
"E01004776"	50.2
"E01004777"	61.8
"E01004778"	17.2
"E01004779"	25.5
"E01004780"	29.9
"E01004781"	46.8
"E01004782"	28.5
"E01004783"	19.5
"E01004784"	3.9
"E01004785"	19.9
"E01004786"	18.6
"E01004787"	35.6
"E01004788"	9.0
"E01004789"	14.7
"E01004790"	46.1
"E01004791"	31.9
"E01004792"	4.5
"E01004793"	29.7
"E01004794"	24.2
"E01004795"	20.8
"E01004796"	41.3
"E01004797"	25.2
"E01004798"	34.6
"E01004799"	6.6
"E01004800"	11.1
"E01004801"	55.7
"E01004802"	26.9
"E01004803"	27.0
"E01004804"	10.4
"E01004805"	17.1
"E01004806"	16.0
"E01004807"	26.0
"E01004808"	16.5
"E01004809"	45.1
"E01004810"	19.8
"E01004811"	68.4
"E01004812"	59.5
"E01004813"	46.8
"E01004814"	34.7
"E01004815"	37.5
"E01004816"	24.4
"E01004817"	24.5
"E01004818"	44.6
"E01004819"	38.2
"E01004820"	56.2
"E01004822"	50.8
"E01004823"	42.0
"E01004824"	75.8
"E01004825"	61.4
"E01004826"	73.2
"E01004827"	59.7
"E01004828"	78.9
"E01004829"	76.4
"E01004830"	57.9
"E01004831"	57.2
"E01004832"	71.6
"E01004833"	27.1
"E01004834"	70.0
"E01004835"	9.4
"E01004836"	14.4
"E01004837"	3.3
"E01004838"	51.5
"E01004839"	38.9
"E01004840"	25.2
"E01004841"	43.1
"E01004842"	9.1
"E01004843"	21.7
"E01004844"	1.8
"E01004845"	19.9
"E01004846"	62.1
"E01004847"	49.0
"E01004848"	31.7
"E01004849"	72.9
"E01004850"	51.1
"E01004851"	44.7
"E01004852"	76.8
"E01004853"	64.9
"E01004854"	76.7
"E01004855"	58.1
"E01004856"	63.2
"E01004857"	49.9
"E01004858"	36.6
"E01004859"	36.8
"E01004860"	46.8
"E01004861"	10.5
"E01004862"	9.8
"E01004863"	25.1
"E01004864"	60.9
"E01004865"	69.4
"E01004866"	49.5
"E01004867"	81.0
"E01004868"	80.8
"E01004869"	73.4
"E01004870"	30.3
"E01004871"	78.9
"E01004872"	35.3
"E01004873"	7.2
"E01004874"	26.9
"E01004875"	18.3
"E01004876"	40.8
"E01004877"	23.7
"E01004878"	41.1
"E01004879"	28.7
"E01004880"	1.7
"E01004881"	59.7
"E01004882"	56.4
"E01004883"	53.5
"E01004884"	21.0
"E01004885"	8.7
"E01004886"	17.2
"E01004887"	12.9
"E01004888"	14.8
"E01004889"	28.2
"E01004890"	48.6
"E01004891"	16.1
"E01004892"	6.6
"E01004893"	9.1
"E01004894"	40.2
"E01004895"	34.3
"E01004896"	1.2
"E01004897"	19.4
"E01004899"	10.5
"E01004900"	24.6
"E01004901"	9.8
"E01004902"	44.3
"E01004903"	25.3
"E01004904"	25.9
"E01004905"	35.9
"E01004906"	43.4
"E01004907"	22.8
"E01004908"	9.3
"E01004909"	22.2
"E01004910"	20.2
"E01004911"	26.3
"E01004912"	10.9
"E01004913"	14.1
"E01004914"	5.5
"E01004915"	2.9
"E01004916"	34.9
"E01004917"	30.5
"E01004918"	6.3
"E01004919"	31.7
"E01004920"	30.2
"E01004921"	45.2
"E01004922"	58.6
"E01004923"	62.8
"E01004924"	9.8
"E01004925"	34.8
"E01004926"	26.1
"E01004927"	51.2
"E01004928"	80.7
"E01004929"	34.7
"E01004930"	30.7
"E01004931"	53.5
"E01004932"	72.6
"E01004933"	21.2
"E01004934"	12.3
"E01004935"	28.5
"E01004936"	42.6
"E01004937"	23.1
"E01004938"	21.3
"E01004939"	31.8
"E01004940"	5.1
"E01004941"	46.1
"E01004942"	54.8
"E01004943"	25.2
"E01004944"	12.0
"E01004945"	10.7
"E01004946"	43.3
"E01004947"	70.9
"E01004948"	33.4
"E01004949"	1.3
"E01004950"	0.6
"E01004951"	6.0
"E01004952"	1.1
"E01004953"	8.1
"E01004954"	24.2
"E01004955"	42.9
"E01004956"	55.9
"E01004957"	24.1
"E01004958"	67.0
"E01004959"	60.1
"E01004960"	19.5
"E01004961"	20.3
"E01004962"	69.4
"E01004963"	19.8
"E01004964"	61.3
"E01004965"	5.8
"E01004966"	17.2
"E01004967"	1.3
"E01004968"	11.8
"E01004969"	12.2
"E01004970"	2.6
"E01004971"	6.9
"E01004972"	48.1
"E01004973"	29.6
"E01004974"	9.9
"E01004975"	45.2
"E01004976"	19.2
"E01004977"	22.6
"E01004978"	54.8
"E01004979"	67.7
"E01004980"	76.4
"E01004981"	21.6
"E01004982"	17.7
"E01004983"	6.9
"E01004984"	8.4
"E01004985"	4.2
"E01004986"	42.3
"E01004987"	32.8
"E01004988"	44.6
"E01004989"	11.9
"E01004990"	43.3
"E01004991"	49.0
"E01004992"	63.6
"E01004993"	22.3
"E01004994"	60.9
"E01004995"	16.6
"E01004996"	54.4
"E01004997"	59.6
"E01004998"	28.6
"E01004999"	17.7
"E01005000"	13.8
"E01005001"	12.5
"E01005002"	7.2
"E01005003"	61.5
"E01005004"	20.7
"E01005005"	42.6
"E01005006"	14.7
"E01005007"	23.1
"E01005008"	59.6
"E01005009"	46.1
"E01005010"	27.5
"E01005011"	27.0
"E01005012"	22.0
"E01005013"	26.8
"E01005014"	36.8
"E01005015"	54.4
"E01005016"	69.0
"E01005017"	38.6
"E01005018"	51.5
"E01005019"	20.8
"E01005020"	3.5
"E01005021"	19.3
"E01005022"	32.3
"E01005023"	10.6
"E01005024"	65.5
"E01005025"	25.1
"E01005026"	68.6
"E01005027"	62.5
"E01005028"	22.0
"E01005029"	51.6
"E01005030"	15.9
"E01005031"	31.1
"E01005032"	18.8
"E01005033"	7.8
"E01005034"	22.0
"E01005035"	41.0
"E01005036"	8.3
"E01005037"	2.9
"E01005038"	6.9
"E01005039"	34.6
"E01005040"	5.7
"E01005041"	1.3
"E01005042"	9.8
"E01005043"	1.4
"E01005044"	5.9
"E01005045"	41.4
"E01005046"	6.4
"E01005047"	30.1
"E01005048"	8.6
"E01005049"	50.3
"E01005050"	49.0
"E01005051"	43.1
"E01005052"	14.2
"E01005053"	41.0
"E01005054"	31.8
"E01005055"	3.0
"E01005056"	11.5
"E01005057"	17.1
"E01005058"	2.1
"E01005059"	11.2
"E01005060"	19.6
"E01005061"	26.0
"E01005062"	46.9
"E01005063"	51.2
"E01005065"	39.9
"E01005066"	13.9
"E01005067"	61.6
"E01005068"	41.8
"E01005069"	39.2
"E01005070"	22.5
"E01005071"	43.5
"E01005072"	28.9
"E01005073"	8.1
"E01005074"	19.5
"E01005075"	34.7
"E01005076"	8.9
"E01005077"	24.7
"E01005078"	5.5
"E01005079"	12.7
"E01005081"	33.8
"E01005082"	21.4
"E01005083"	13.6
"E01005084"	26.7
"E01005085"	31.6
"E01005086"	33.4
"E01005087"	28.7
"E01005088"	42.9
"E01005089"	29.0
"E01005090"	37.0
"E01005091"	26.8
"E01005092"	67.3
"E01005093"	28.5
"E01005094"	57.6
"E01005097"	19.6
"E01005098"	25.3
"E01005099"	33.2
"E01005100"	24.1
"E01005101"	28.1
"E01005102"	53.8
"E01005103"	31.0
"E01005104"	34.0
"E01005105"	43.6
"E01005106"	59.0
"E01005107"	41.6
"E01005108"	56.2
"E01005111"	49.8
"E01005112"	25.8
"E01005113"	31.4
"E01005114"	13.0
"E01005115"	30.3
"E01005116"	28.2
"E01005117"	29.6
"E01005118"	9.9
"E01005119"	12.4
"E01005120"	19.8
"E01005121"	16.9
"E01005122"	12.5
"E01005123"	20.0
"E01005124"	14.9
"E01005125"	29.6
"E01005126"	6.6
"E01005128"	0.1
"E01005129"	44.6
"E01005130"	30.7
"E01005132"	60.5
"E01005133"	41.1
"E01005135"	21.2
"E01005136"	7.3
"E01005138"	32.1
"E01005139"	22.2
"E01005140"	31.6
"E01005141"	18.5
"E01005142"	36.8
"E01005143"	55.6
"E01005145"	40.6
"E01005146"	37.6
"E01005147"	35.8
"E01005149"	38.7
"E01005150"	13.9
"E01005151"	6.3
"E01005152"	35.6
"E01005153"	56.0
"E01005154"	12.6
"E01005155"	53.1
"E01005156"	46.1
"E01005157"	10.5
"E01005158"	20.8
"E01005159"	41.4
"E01005160"	3.7
"E01005161"	55.3
"E01005162"	6.4
"E01005163"	9.6
"E01005164"	41.8
"E01005165"	13.6
"E01005166"	27.3
"E01005167"	40.1
"E01005168"	4.4
"E01005169"	5.5
"E01005170"	1.3
"E01005171"	2.0
"E01005172"	7.8
"E01005173"	21.1
"E01005174"	9.2
"E01005175"	14.9
"E01005176"	51.4
"E01005177"	18.3
"E01005178"	41.2
"E01005179"	11.2
"E01005180"	15.1
"E01005181"	16.1
"E01005182"	16.4
"E01005183"	16.7
"E01005184"	25.9
"E01005185"	42.3
"E01005186"	39.3
"E01005187"	71.8
"E01005188"	31.1
"E01005189"	43.8
"E01005190"	56.0
"E01005191"	72.2
"E01005192"	36.1
"E01005193"	71.8
"E01005194"	61.7
"E01005195"	24.4
"E01005196"	20.9
"E01005197"	53.4
"E01005198"	10.8
"E01005199"	77.4
"E01005200"	60.4
"E01005201"	64.6
"E01005202"	59.9
"E01005203"	36.2
"E01005205"	49.5
"E01005206"	49.5
"E01005207"	58.9
"E01005208"	24.8
"E01005209"	22.1
"E01005210"	18.7
"E01005212"	15.0
"E01005213"	18.8
"E01005214"	26.9
"E01005215"	22.5
"E01005216"	38.0
"E01005217"	8.2
"E01005218"	17.2
"E01005219"	24.3
"E01005220"	69.5
"E01005221"	59.4
"E01005222"	65.0
"E01005223"	35.8
"E01005224"	58.0
"E01005225"	50.7
"E01005226"	64.6
"E01005227"	62.2
"E01005228"	56.9
"E01005229"	14.5
"E01005230"	20.9
"E01005231"	29.9
"E01005232"	25.8
"E01005233"	70.5
"E01005234"	60.9
"E01005235"	35.8
"E01005236"	47.0
"E01005237"	38.0
"E01005238"	53.6
"E01005239"	49.6
"E01005240"	71.7
"E01005241"	79.3
"E01005242"	74.7
"E01005243"	34.0
"E01005244"	54.7
"E01005245"	55.3
"E01005246"	69.7
"E01005247"	39.4
"E01005248"	8.4
"E01005249"	31.9
"E01005250"	31.3
"E01005251"	22.9
"E01005252"	24.0
"E01005253"	22.3
"E01005254"	41.9
"E01005255"	24.9
"E01005256"	51.2
"E01005257"	39.0
"E01005258"	55.4
"E01005259"	61.5
"E01005260"	33.5
"E01005261"	26.5
"E01005262"	31.9
"E01005263"	20.5
"E01005264"	37.6
"E01005265"	32.1
"E01005266"	38.9
"E01005267"	27.0
"E01005268"	30.0
"E01005269"	5.6
"E01005270"	23.6
"E01005271"	16.9
"E01005272"	27.1
"E01005273"	41.5
"E01005274"	30.0
"E01005275"	18.1
"E01005276"	21.1
"E01005277"	5.0
"E01005278"	4.4
"E01005279"	20.1
"E01005280"	11.4
"E01005281"	4.0
"E01005282"	18.2
"E01005283"	72.6
"E01005284"	8.5
"E01005285"	48.3
"E01005286"	26.7
"E01005287"	11.8
"E01005288"	59.7
"E01005289"	19.4
"E01005290"	29.9
"E01005291"	18.1
"E01005292"	44.0
"E01005293"	38.1
"E01005294"	16.0
"E01005295"	22.5
"E01005296"	3.5
"E01005297"	17.1
"E01005298"	46.6
"E01005299"	20.1
"E01005300"	1.9
"E01005301"	2.1
"E01005302"	5.9
"E01005304"	6.4
"E01005305"	6.7
"E01005306"	2.9
"E01005307"	19.1
"E01005308"	13.6
"E01005309"	4.7
"E01005310"	53.9
"E01005311"	36.6
"E01005312"	39.4
"E01005313"	42.4
"E01005314"	50.0
"E01005315"	36.9
"E01005316"	37.5
"E01005317"	28.2
"E01005318"	40.6
"E01005319"	42.7
"E01005320"	73.3
"E01005321"	53.7
"E01005322"	58.7
"E01005323"	55.7
"E01005324"	21.4
"E01005325"	29.3
"E01005326"	73.0
"E01005327"	44.5
"E01005328"	35.0
"E01005329"	10.2
"E01005330"	26.2
"E01005331"	52.7
"E01005332"	49.7
"E01005333"	15.7
"E01005334"	22.5
"E01005335"	36.9
"E01005336"	7.7
"E01005337"	71.2
"E01005338"	61.3
"E01005339"	7.2
"E01005340"	27.0
"E01005341"	56.4
"E01005342"	43.6
"E01005343"	43.8
"E01005344"	77.6
"E01005345"	7.4
"E01005346"	6.1
"E01005347"	40.5
"E01005348"	44.5
"E01005349"	78.8
"E01005350"	11.4
"E01005351"	61.2
"E01005352"	45.7
"E01005353"	39.2
"E01005354"	63.4
"E01005355"	62.4
"E01005356"	22.6
"E01005357"	3.7
"E01005358"	50.7
"E01005359"	17.7
"E01005360"	15.7
"E01005361"	16.7
"E01005362"	40.2
"E01005363"	52.7
"E01005364"	23.3
"E01005365"	47.3
"E01005366"	32.5
"E01005367"	13.2
"E01005368"	73.1
"E01005369"	68.1
"E01005370"	37.9
"E01005371"	72.6
"E01005372"	26.4
"E01005373"	6.9
"E01005374"	11.0
"E01005375"	2.2
"E01005376"	62.0
"E01005377"	12.0
"E01005378"	53.4
"E01005379"	60.9
"E01005380"	7.6
"E01005381"	49.2
"E01005382"	38.3
"E01005383"	41.2
"E01005386"	41.4
"E01005387"	58.0
"E01005388"	62.7
"E01005389"	44.1
"E01005390"	40.6
"E01005391"	25.3
"E01005392"	38.9
"E01005393"	34.9
"E01005394"	25.4
"E01005395"	35.8
"E01005396"	11.6
"E01005397"	37.9
"E01005398"	47.9
"E01005399"	33.6
"E01005400"	23.3
"E01005401"	13.8
"E01005402"	41.7
"E01005403"	36.8
"E01005406"	16.4
"E01005407"	28.5
"E01005408"	35.2
"E01005409"	34.8
"E01005410"	24.0
"E01005411"	25.4
"E01005412"	39.6
"E01005413"	11.7
"E01005414"	26.2
"E01005415"	39.1
"E01005416"	45.6
"E01005417"	22.8
"E01005418"	14.3
"E01005419"	42.9
"E01005420"	36.9
"E01005421"	67.5
"E01005422"	40.8
"E01005427"	76.0
"E01005428"	84.7
"E01005429"	73.1
"E01005430"	68.9
"E01005431"	65.4
"E01005432"	45.8
"E01005433"	50.9
"E01005434"	41.0
"E01005435"	79.1
"E01005436"	63.9
"E01005437"	75.2
"E01005438"	64.4
"E01005439"	33.1
"E01005440"	38.2
"E01005441"	27.9
"E01005442"	17.5
"E01005443"	20.7
"E01005444"	48.2
"E01005445"	70.1
"E01005446"	42.0
"E01005447"	52.8
"E01005448"	49.6
"E01005449"	43.5
"E01005450"	79.5
"E01005451"	32.0
"E01005452"	17.9
"E01005453"	24.2
"E01005454"	40.7
"E01005455"	49.2
"E01005456"	58.4
"E01005459"	53.1
"E01005460"	65.8
"E01005461"	63.7
"E01005462"	46.0
"E01005463"	58.6
"E01005464"	13.8
"E01005465"	28.4
"E01005466"	18.4
"E01005467"	28.3
"E01005468"	15.1
"E01005469"	38.2
"E01005470"	71.5
"E01005471"	64.2
"E01005472"	41.0
"E01005473"	51.6
"E01005474"	17.1
"E01005475"	28.9
"E01005476"	42.3
"E01005477"	64.2
"E01005478"	29.3
"E01005479"	28.6
"E01005480"	25.7
"E01005481"	28.1
"E01005482"	10.5
"E01005483"	24.7
"E01005484"	30.4
"E01005485"	63.9
"E01005486"	81.1
"E01005487"	59.8
"E01005488"	9.3
"E01005489"	13.5
"E01005490"	14.1
"E01005491"	29.4
"E01005492"	12.2
"E01005493"	11.0
"E01005494"	38.5
"E01005495"	36.7
"E01005496"	21.3
"E01005497"	52.4
"E01005498"	77.1
"E01005499"	38.9
"E01005500"	49.9
"E01005501"	42.5
"E01005502"	55.0
"E01005503"	6.7
"E01005504"	61.2
"E01005505"	57.0
"E01005506"	32.7
"E01005507"	67.3
"E01005508"	12.1
"E01005509"	38.1
"E01005510"	13.1
"E01005511"	28.7
"E01005512"	43.8
"E01005513"	48.5
"E01005514"	65.6
"E01005515"	67.7
"E01005516"	16.6
"E01005517"	13.6
"E01005518"	59.3
"E01005519"	31.3
"E01005520"	49.2
"E01005521"	44.5
"E01005522"	69.4
"E01005523"	40.2
"E01005524"	33.6
"E01005525"	20.6
"E01005526"	32.2
"E01005527"	50.8
"E01005528"	28.8
"E01005529"	45.3
"E01005530"	5.2
"E01005531"	37.9
"E01005532"	43.9
"E01005533"	41.5
"E01005534"	13.6
"E01005535"	47.1
"E01005536"	45.3
"E01005537"	21.8
"E01005538"	48.3
"E01005539"	48.8
"E01005540"	43.9
"E01005541"	75.6
"E01005542"	42.2
"E01005543"	35.1
"E01005544"	1.3
"E01005545"	1.4
"E01005546"	25.8
"E01005547"	61.7
"E01005548"	37.3
"E01005549"	2.5
"E01005550"	1.1
"E01005551"	38.9
"E01005552"	53.7
"E01005553"	44.6
"E01005554"	37.9
"E01005555"	7.2
"E01005556"	44.3
"E01005557"	17.1
"E01005558"	26.2
"E01005559"	47.0
"E01005560"	26.1
"E01005561"	49.3
"E01005562"	47.7
"E01005563"	56.8
"E01005564"	69.5
"E01005565"	9.3
"E01005566"	47.8
"E01005567"	17.4
"E01005568"	40.6
"E01005569"	17.8
"E01005570"	29.9
"E01005571"	29.3
"E01005572"	11.5
"E01005573"	2.8
"E01005574"	22.5
"E01005575"	21.0
"E01005576"	4.0
"E01005577"	10.0
"E01005578"	53.6
"E01005579"	21.7
"E01005580"	74.1
"E01005581"	58.6
"E01005583"	51.9
"E01005585"	36.7
"E01005586"	54.9
"E01005587"	11.0
"E01005588"	37.9
"E01005589"	73.2
"E01005590"	59.4
"E01005591"	37.3
"E01005592"	21.3
"E01005593"	31.0
"E01005594"	30.6
"E01005595"	29.0
"E01005596"	26.1
"E01005597"	47.0
"E01005598"	26.9
"E01005599"	32.9
"E01005600"	53.1
"E01005601"	55.3
"E01005602"	16.7
"E01005603"	70.3
"E01005604"	36.9
"E01005605"	66.1
"E01005609"	37.0
"E01005610"	69.4
"E01005611"	40.4
"E01005612"	32.0
"E01005613"	32.7
"E01005614"	59.6
"E01005615"	49.5
"E01005616"	16.8
"E01005617"	28.3
"E01005618"	27.1
"E01005619"	30.2
"E01005620"	27.0
"E01005621"	30.0
"E01005622"	71.6
"E01005623"	28.6
"E01005624"	12.5
"E01005625"	0.3
"E01005626"	3.4
"E01005627"	7.6
"E01005628"	26.7
"E01005629"	13.3
"E01005630"	52.4
"E01005631"	3.4
"E01005632"	33.0
"E01005633"	34.2
"E01005634"	14.7
"E01005635"	5.8
"E01005636"	3.2
"E01005637"	51.8
"E01005638"	49.6
"E01005639"	69.2
"E01005640"	22.4
"E01005641"	11.0
"E01005642"	25.9
"E01005643"	11.5
"E01005644"	44.5
"E01005645"	5.2
"E01005646"	4.4
"E01005647"	3.6
"E01005648"	12.2
"E01005649"	4.8
"E01005650"	19.1
"E01005651"	14.2
"E01005652"	27.8
"E01005653"	47.8
"E01005654"	84.5
"E01005655"	20.7
"E01005656"	83.4
"E01005657"	63.8
"E01005658"	53.5
"E01005659"	42.2
"E01005660"	48.1
"E01005661"	32.4
"E01005662"	42.2
"E01005663"	35.6
"E01005664"	54.9
"E01005665"	44.8
"E01005667"	53.6
"E01005670"	24.3
"E01005671"	39.9
"E01005672"	65.1
"E01005673"	34.2
"E01005674"	25.5
"E01005675"	27.5
"E01005676"	1.8
"E01005677"	13.8
"E01005678"	31.0
"E01005679"	16.5
"E01005680"	19.2
"E01005681"	22.3
"E01005682"	1.7
"E01005683"	59.5
"E01005686"	50.6
"E01005687"	46.2
"E01005688"	21.7
"E01005689"	33.7
"E01005690"	31.3
"E01005691"	8.8
"E01005692"	26.8
"E01005693"	61.7
"E01005694"	5.2
"E01005695"	8.1
"E01005696"	21.9
"E01005697"	18.6
"E01005698"	17.1
"E01005699"	1.2
"E01005700"	28.3
"E01005701"	3.8
"E01005702"	32.5
"E01005703"	37.4
"E01005704"	38.8
"E01005705"	37.2
"E01005706"	46.4
"E01005707"	42.9
"E01005708"	37.3
"E01005709"	30.8
"E01005710"	8.5
"E01005711"	29.9
"E01005712"	39.4
"E01005713"	11.5
"E01005714"	8.9
"E01005715"	18.2
"E01005716"	10.2
"E01005717"	4.4
"E01005718"	31.3
"E01005719"	12.2
"E01005720"	31.8
"E01005721"	14.5
"E01005722"	39.0
"E01005723"	51.3
"E01005724"	3.8
"E01005725"	38.1
"E01005726"	42.3
"E01005727"	39.8
"E01005728"	21.0
"E01005729"	29.5
"E01005730"	30.9
"E01005731"	34.6
"E01005732"	30.0
"E01005733"	10.4
"E01005734"	20.8
"E01005735"	1.7
"E01005736"	23.1
"E01005737"	7.0
"E01005738"	17.3
"E01005739"	20.8
"E01005740"	17.2
"E01005741"	6.9
"E01005742"	15.3
"E01005743"	2.2
"E01005744"	20.6
