"GEOGRAPHY_CODE"	"OBS_VALUE"
"E01007438"	37.3
"E01007439"	39.8
"E01007440"	35.2
"E01007441"	7.5
"E01007442"	22.1
"E01007443"	5.4
"E01007444"	45.1
"E01007445"	19.3
"E01007446"	52.8
"E01007447"	76.7
"E01007448"	15.6
"E01007449"	41.4
"E01007450"	48.2
"E01007451"	67.9
"E01007452"	30.2
"E01007453"	85.3
"E01007455"	55.3
"E01007456"	31.4
"E01007457"	51.1
"E01007458"	42.6
"E01007459"	30.6
"E01007460"	66.4
"E01007461"	60.6
"E01007462"	69.7
"E01007463"	65.4
"E01007464"	77.6
"E01007465"	84.4
"E01007466"	44.6
"E01007467"	64.1
"E01007468"	29.3
"E01007469"	46.3
"E01007470"	54.6
"E01007471"	45.0
"E01007472"	65.4
"E01007473"	21.7
"E01007474"	39.4
"E01007475"	43.1
"E01007476"	67.3
"E01007477"	67.4
"E01007478"	33.5
"E01007479"	74.6
"E01007480"	54.5
"E01007482"	57.6
"E01007483"	43.3
"E01007484"	48.0
"E01007485"	53.5
"E01007486"	82.6
"E01007487"	65.0
"E01007488"	23.2
"E01007489"	28.9
"E01007490"	53.3
"E01007491"	47.9
"E01007492"	42.7
"E01007493"	48.3
"E01007494"	36.3
"E01007495"	47.8
"E01007496"	45.8
"E01007497"	65.5
"E01007498"	37.4
"E01007499"	35.9
"E01007500"	49.9
"E01007501"	59.5
"E01007502"	27.6
"E01007503"	42.7
"E01007504"	37.7
"E01007505"	55.0
"E01007506"	55.2
"E01007507"	34.5
"E01007508"	34.4
"E01007509"	30.2
"E01007510"	29.2
"E01007511"	40.2
"E01007512"	63.1
"E01007513"	71.7
"E01007514"	8.1
"E01007515"	70.0
"E01007516"	81.0
"E01007517"	31.7
"E01007518"	54.7
"E01007519"	71.6
"E01007520"	20.3
"E01007521"	33.9
"E01007522"	35.8
"E01007523"	42.7
"E01007524"	39.5
"E01007525"	56.8
"E01007526"	42.3
"E01007527"	11.6
"E01007528"	68.9
"E01007529"	5.9
"E01007530"	5.6
"E01007531"	20.7
"E01007532"	5.8
"E01007533"	33.4
"E01007534"	8.4
"E01007535"	16.7
"E01007536"	22.0
"E01007537"	65.8
"E01007538"	72.0
"E01007539"	46.1
"E01007540"	69.6
"E01007541"	78.6
"E01007542"	31.8
"E01007543"	46.2
"E01007544"	53.1
"E01007545"	48.2
"E01007546"	34.1
"E01007547"	38.9
"E01007548"	60.8
"E01007549"	51.3
"E01007550"	82.0
"E01007551"	64.0
"E01007552"	58.0
"E01007553"	43.8
"E01007554"	57.7
"E01007555"	45.8
"E01007556"	79.6
"E01007557"	23.7
"E01007558"	71.0
"E01007559"	45.4
"E01007560"	29.7
"E01007561"	36.2
"E01007562"	42.0
"E01007563"	45.0
"E01007564"	63.5
"E01007565"	76.9
"E01007566"	51.0
"E01007567"	85.4
"E01007568"	54.3
"E01007569"	65.4
"E01007570"	58.5
"E01007571"	23.6
"E01007572"	59.8
"E01007573"	65.5
"E01007574"	32.1
"E01007575"	55.4
"E01007576"	36.5
"E01007577"	13.9
"E01007578"	33.1
"E01007579"	28.7
"E01007580"	43.5
"E01007581"	35.2
"E01007582"	88.9
"E01007583"	40.5
"E01007584"	72.9
"E01007585"	85.8
"E01007586"	45.7
"E01007587"	28.5
"E01007588"	85.2
"E01007589"	83.7
"E01007590"	39.8
"E01007591"	88.3
"E01007592"	30.4
"E01007593"	35.6
"E01007594"	39.0
"E01007595"	61.4
"E01007596"	23.3
"E01007597"	32.7
"E01007598"	55.6
"E01007599"	26.4
"E01007600"	42.0
"E01007601"	34.1
"E01007602"	23.8
"E01007603"	14.9
"E01007604"	17.7
"E01007605"	16.2
"E01007606"	3.5
"E01007607"	13.5
"E01007608"	46.6
"E01007609"	34.3
"E01007610"	23.9
"E01007611"	36.1
"E01007612"	25.1
"E01007613"	33.6
"E01007614"	14.3
"E01007615"	35.7
"E01007616"	57.9
"E01007617"	51.7
"E01007618"	46.6
"E01007619"	17.8
"E01007620"	38.3
"E01007621"	48.8
"E01007622"	38.9
"E01007623"	56.0
"E01007624"	42.0
"E01007625"	29.6
"E01007626"	36.9
"E01007627"	43.7
"E01007628"	57.3
"E01007629"	35.6
"E01007630"	61.5
"E01007631"	27.1
"E01007632"	53.9
"E01007633"	72.4
"E01007634"	42.3
"E01007635"	40.4
"E01007636"	84.0
"E01007637"	38.9
"E01007638"	40.4
"E01007639"	30.9
"E01007640"	32.8
"E01007641"	50.2
"E01007642"	55.3
"E01007643"	51.8
"E01007644"	76.5
"E01007645"	9.8
"E01007646"	32.8
"E01007647"	59.2
"E01007648"	8.5
"E01007649"	47.1
"E01007650"	68.2
"E01007651"	67.0
"E01007652"	72.7
"E01007653"	88.4
"E01007654"	25.9
"E01007655"	6.3
"E01007656"	80.8
"E01007657"	78.9
"E01007658"	49.5
"E01007659"	67.1
"E01007660"	62.3
"E01007661"	32.2
"E01007662"	65.1
"E01007663"	49.2
"E01007664"	43.1
"E01007665"	53.5
"E01007666"	26.1
"E01007667"	57.4
"E01007668"	58.2
"E01007669"	72.9
"E01007670"	56.3
"E01007671"	34.2
"E01007672"	83.9
"E01007673"	58.3
"E01007674"	40.6
"E01007675"	64.2
"E01007676"	49.5
"E01007677"	54.2
"E01007678"	15.4
"E01007679"	62.5
"E01007680"	39.5
"E01007681"	25.0
"E01007682"	86.0
"E01007683"	41.8
"E01007684"	34.9
"E01007685"	68.2
"E01007686"	54.3
"E01007687"	49.9
"E01007688"	82.8
"E01007689"	28.6
"E01007690"	19.9
"E01007691"	35.0
"E01007692"	32.8
"E01007693"	34.9
"E01007694"	69.2
"E01007695"	37.3
"E01007696"	31.4
"E01007697"	76.9
"E01007698"	24.5
"E01007699"	56.3
"E01007700"	36.6
"E01007701"	52.7
"E01007702"	42.5
"E01007703"	84.9
"E01007704"	72.6
"E01007705"	78.1
"E01007706"	63.8
"E01007707"	63.1
"E01007708"	76.6
"E01007709"	86.9
"E01007710"	78.5
"E01007711"	76.9
"E01007712"	72.1
"E01007713"	55.9
"E01007714"	12.9
"E01007715"	11.0
"E01007716"	21.6
"E01007717"	29.4
"E01007718"	25.6
"E01007719"	74.8
"E01007720"	48.9
"E01007721"	65.7
"E01007723"	58.4
"E01007724"	69.8
"E01007725"	33.4
"E01007726"	27.5
"E01007727"	68.2
"E01007728"	66.1
"E01007729"	10.8
"E01007730"	24.3
"E01007731"	25.6
"E01007732"	15.7
"E01007733"	27.2
"E01007734"	63.9
"E01007735"	80.4
"E01007736"	42.6
"E01007737"	71.5
"E01007738"	56.2
"E01007739"	69.6
"E01007740"	59.8
"E01007741"	62.2
"E01007742"	56.4
"E01007743"	61.5
"E01007744"	38.3
"E01007745"	60.4
"E01007746"	95.8
"E01007747"	51.8
"E01007748"	32.7
"E01007749"	41.9
"E01007750"	40.5
"E01007751"	33.1
"E01007752"	49.2
"E01007753"	47.2
"E01007754"	25.1
"E01007755"	35.1
"E01007756"	19.5
"E01007757"	59.0
"E01007758"	46.6
"E01007759"	49.3
"E01007760"	16.4
"E01007761"	78.8
"E01007762"	52.6
"E01007763"	21.1
"E01007764"	36.6
"E01007765"	36.1
"E01007766"	54.0
"E01007767"	28.7
"E01007768"	33.3
"E01007769"	13.4
"E01007770"	54.5
"E01007771"	51.8
"E01007772"	67.8
"E01007773"	53.4
"E01007774"	66.4
"E01007775"	72.0
"E01007776"	57.3
"E01007777"	75.6
"E01007778"	33.7
"E01007779"	41.4
"E01007780"	76.9
"E01007781"	67.9
"E01007782"	60.2
"E01007783"	34.7
"E01007784"	29.6
"E01007785"	52.4
"E01007786"	51.4
"E01007787"	34.1
"E01007788"	50.2
"E01007789"	46.8
"E01007790"	29.5
"E01007791"	56.0
"E01007792"	22.7
"E01007793"	66.5
"E01007794"	47.8
"E01007795"	27.0
"E01007796"	28.4
"E01007797"	54.2
"E01007798"	53.1
"E01007799"	57.1
"E01007800"	26.8
"E01007801"	46.1
"E01007802"	42.8
"E01007803"	52.8
"E01007804"	46.8
"E01007805"	53.9
"E01007806"	53.5
"E01007807"	70.2
"E01007808"	60.0
"E01007809"	58.4
"E01007810"	55.0
"E01007811"	88.4
"E01007812"	53.6
"E01007813"	76.1
"E01007814"	20.9
"E01007815"	32.6
"E01007816"	30.3
"E01007817"	80.5
"E01007818"	67.2
"E01007819"	66.8
"E01007820"	12.4
"E01007821"	40.0
"E01007822"	37.4
"E01007823"	47.2
"E01007824"	68.8
"E01007825"	51.7
"E01007826"	52.3
"E01007827"	47.6
"E01007828"	26.6
"E01007829"	28.2
"E01007830"	49.9
"E01007831"	27.7
"E01007832"	29.2
"E01007833"	52.6
"E01007834"	51.3
"E01007835"	77.5
"E01007836"	74.7
"E01007838"	91.9
"E01007839"	87.9
"E01007841"	75.6
"E01007842"	84.9
"E01007843"	49.9
"E01007846"	79.5
"E01007847"	20.8
"E01007848"	29.8
"E01007849"	25.7
"E01007850"	70.6
"E01007851"	65.0
"E01007852"	46.1
"E01007853"	75.4
"E01007854"	35.4
"E01007855"	37.8
"E01007856"	49.2
"E01007857"	41.5
"E01007858"	14.1
"E01007859"	13.8
"E01007860"	13.9
"E01007861"	22.0
"E01007862"	8.1
"E01007863"	28.7
"E01007864"	16.2
"E01007865"	13.7
"E01007866"	28.7
"E01007867"	14.5
"E01007868"	17.0
"E01007869"	39.3
"E01007870"	42.8
"E01007871"	24.6
"E01007872"	30.9
"E01007873"	28.0
"E01007874"	32.5
"E01007875"	31.5
"E01007877"	45.2
"E01007878"	32.1
"E01007879"	17.3
"E01007881"	28.2
"E01007882"	53.7
"E01007883"	40.0
"E01007885"	35.5
"E01007886"	55.2
"E01007887"	62.0
"E01007888"	57.8
"E01007889"	28.6
"E01007890"	48.8
"E01007891"	55.2
"E01007892"	29.1
"E01007893"	65.2
"E01007894"	31.9
"E01007895"	60.2
"E01007896"	57.8
"E01007897"	60.8
"E01007898"	25.8
"E01007899"	27.0
"E01007900"	34.0
"E01007901"	50.7
"E01007902"	29.7
"E01007903"	56.8
"E01007904"	45.9
"E01007905"	32.6
"E01007906"	39.9
"E01007907"	57.3
"E01007908"	55.5
"E01007909"	40.2
"E01007910"	44.7
"E01007911"	85.3
"E01007912"	49.4
"E01007913"	15.0
"E01007914"	28.3
"E01007915"	58.8
"E01007916"	6.4
"E01007917"	20.7
"E01007918"	39.1
"E01007919"	7.8
"E01007920"	8.4
"E01007921"	23.2
"E01007922"	37.0
"E01007923"	36.2
"E01007924"	51.3
"E01007925"	34.3
"E01007926"	17.5
"E01007927"	29.9
"E01007928"	40.9
"E01007929"	54.7
"E01007930"	43.0
"E01007931"	57.1
"E01007932"	56.6
"E01007933"	27.1
"E01007934"	73.9
"E01007935"	18.9
"E01007936"	15.9
"E01007937"	66.7
"E01007938"	86.5
"E01007939"	51.3
"E01007940"	26.8
"E01007941"	37.4
"E01007942"	41.7
"E01007943"	34.6
"E01007944"	12.2
"E01007945"	39.6
"E01007946"	30.5
"E01007947"	16.9
"E01007948"	34.0
"E01007949"	29.5
"E01007950"	55.4
"E01007951"	42.4
"E01007952"	48.9
"E01007953"	7.8
"E01007954"	71.8
"E01007955"	38.6
"E01007956"	26.1
"E01007957"	71.3
"E01007958"	32.1
"E01007959"	55.0
"E01007960"	25.5
"E01007961"	73.2
"E01007962"	9.0
"E01007963"	53.4
"E01007964"	41.0
"E01007965"	30.1
"E01007966"	39.2
"E01007967"	75.7
"E01007968"	60.0
"E01007969"	37.3
"E01007970"	4.5
"E01007971"	75.4
"E01007972"	84.2
"E01007973"	77.7
"E01007974"	34.0
"E01007975"	33.0
"E01007976"	49.9
"E01007977"	20.2
"E01007978"	19.6
"E01007979"	14.2
"E01007980"	12.2
"E01007981"	34.8
"E01007982"	21.1
"E01007983"	29.6
"E01007984"	91.8
"E01007985"	40.5
"E01007986"	24.4
"E01007987"	35.4
"E01007988"	53.1
"E01007989"	25.6
"E01007990"	47.7
"E01007991"	73.9
"E01007992"	24.0
"E01007993"	60.8
"E01007994"	21.8
"E01007995"	9.6
"E01007996"	35.2
"E01007997"	70.7
"E01007998"	17.1
"E01007999"	44.0
"E01008000"	61.0
"E01008001"	57.0
"E01008002"	65.9
"E01008003"	82.2
"E01008004"	61.1
"E01008005"	61.9
"E01008006"	68.6
"E01008007"	16.1
"E01008008"	60.6
"E01008009"	51.8
"E01008010"	70.5
"E01008011"	59.4
"E01008012"	35.0
"E01008013"	47.7
"E01008014"	51.3
"E01008015"	42.7
"E01008016"	74.3
"E01008017"	57.5
"E01008018"	51.8
"E01008019"	21.0
"E01008020"	49.1
"E01008021"	11.9
"E01008022"	10.8
"E01008023"	15.8
"E01008024"	55.8
"E01008025"	31.2
"E01008027"	30.2
"E01008028"	57.0
"E01008029"	91.9
"E01008030"	30.5
"E01008031"	57.2
"E01008032"	46.9
"E01008033"	17.3
"E01008034"	32.6
"E01008035"	16.2
"E01008036"	37.6
"E01008037"	28.2
"E01008038"	35.1
"E01008039"	32.4
"E01008040"	27.3
"E01008041"	28.4
"E01008042"	22.4
"E01008043"	44.2
"E01008044"	78.4
"E01008045"	39.1
"E01008046"	18.7
"E01008047"	10.4
"E01008048"	11.7
"E01008049"	20.6
"E01008050"	9.4
"E01008051"	17.7
"E01008052"	18.8
"E01008053"	56.3
"E01008054"	54.9
"E01008055"	46.2
"E01008056"	77.1
"E01008057"	48.3
"E01008058"	56.8
"E01008059"	54.6
"E01008060"	59.3
"E01008061"	48.5
"E01008062"	28.6
"E01008063"	64.1
"E01008064"	10.8
"E01008065"	8.4
"E01008066"	15.5
"E01008067"	10.5
"E01008068"	14.5
"E01008069"	10.0
"E01008072"	25.4
"E01008073"	21.9
"E01008074"	15.5
"E01008075"	8.5
"E01008076"	6.6
"E01008077"	12.4
"E01008078"	36.4
"E01008079"	73.5
"E01008080"	55.3
"E01008081"	5.3
"E01008082"	7.0
"E01008083"	14.7
"E01008084"	6.0
"E01008085"	36.5
"E01008086"	44.0
"E01008087"	49.3
"E01008088"	51.7
"E01008089"	19.6
"E01008090"	50.3
"E01008091"	15.2
"E01008092"	27.2
"E01008093"	5.7
"E01008094"	47.5
"E01008095"	12.7
"E01008096"	32.7
"E01008097"	26.8
"E01008098"	41.3
"E01008099"	31.2
"E01008100"	42.7
"E01008101"	32.5
"E01008102"	25.9
"E01008103"	26.4
"E01008104"	26.7
"E01008105"	8.8
"E01008107"	8.1
"E01008108"	6.7
"E01008109"	19.6
"E01008111"	15.1
"E01008112"	14.4
"E01008113"	9.4
"E01008114"	5.9
"E01008115"	8.7
"E01008116"	54.9
"E01008117"	46.4
"E01008118"	69.4
"E01008119"	54.0
"E01008122"	56.8
"E01008123"	53.7
"E01008124"	40.7
"E01008125"	73.0
"E01008126"	34.7
"E01008128"	19.6
"E01008129"	46.3
"E01008130"	41.9
"E01008131"	46.0
"E01008132"	36.5
"E01008133"	34.2
"E01008134"	57.1
"E01008135"	21.3
"E01008136"	51.0
"E01008137"	49.7
"E01008138"	42.9
"E01008139"	57.4
"E01008140"	31.6
"E01008141"	51.6
"E01008142"	63.3
"E01008143"	24.5
"E01008144"	31.7
"E01008145"	34.4
"E01008146"	31.2
"E01008147"	22.6
"E01008148"	32.2
"E01008149"	48.0
"E01008150"	46.2
"E01008151"	18.4
"E01008152"	45.7
"E01008153"	25.1
"E01008154"	20.4
"E01008155"	20.8
"E01008156"	41.5
"E01008157"	11.1
"E01008158"	14.9
"E01008159"	17.7
"E01008160"	16.1
"E01008161"	20.7
"E01008162"	15.0
"E01008163"	12.1
"E01008164"	8.7
"E01008165"	49.5
"E01008166"	1.3
"E01008167"	14.5
"E01008168"	4.7
"E01008169"	4.3
"E01008170"	7.1
"E01008171"	5.3
"E01008172"	72.5
"E01008173"	53.5
"E01008174"	17.7
"E01008175"	15.0
"E01008176"	47.9
"E01008177"	41.2
"E01008178"	35.6
"E01008179"	35.3
"E01008180"	76.0
"E01008181"	44.1
"E01008182"	28.9
"E01008183"	37.6
"E01008184"	44.9
"E01008185"	73.2
"E01008186"	4.2
"E01008187"	26.9
"E01008188"	38.6
"E01008189"	9.2
"E01008190"	57.9
"E01008191"	11.4
"E01008192"	56.7
"E01008193"	73.7
"E01008194"	63.5
"E01008195"	43.1
"E01008196"	23.9
"E01008197"	10.4
"E01008198"	61.6
"E01008199"	23.9
"E01008200"	29.5
"E01008201"	61.7
"E01008202"	54.3
"E01008203"	6.1
"E01008204"	48.3
"E01008205"	27.2
"E01008206"	84.4
"E01008207"	57.9
"E01008208"	36.4
"E01008209"	23.4
"E01008210"	19.9
"E01008211"	48.5
"E01008212"	26.2
"E01008213"	85.1
"E01008214"	55.8
"E01008215"	17.5
"E01008216"	39.1
"E01008217"	43.0
"E01008218"	49.7
"E01008219"	36.0
"E01008220"	23.6
"E01008221"	61.4
"E01008222"	46.4
"E01008223"	31.9
"E01008224"	46.7
"E01008225"	44.1
"E01008226"	41.8
"E01008227"	62.8
"E01008228"	54.2
"E01008229"	48.6
"E01008230"	39.3
"E01008231"	74.4
"E01008232"	69.0
"E01008233"	49.1
"E01008234"	46.7
"E01008235"	81.7
"E01008236"	31.1
"E01008237"	50.0
"E01008238"	19.5
"E01008239"	48.6
"E01008240"	91.3
"E01008241"	76.5
"E01008242"	88.4
"E01008243"	51.5
"E01008244"	35.3
"E01008245"	27.5
"E01008246"	62.7
"E01008247"	49.9
"E01008248"	33.1
"E01008249"	44.3
"E01008250"	50.2
"E01008251"	5.3
"E01008252"	3.6
"E01008253"	2.7
"E01008254"	5.0
"E01008255"	55.6
"E01008256"	80.4
"E01008257"	50.2
"E01008258"	23.0
"E01008259"	28.8
"E01008260"	65.6
"E01008261"	59.4
"E01008262"	26.2
"E01008263"	67.6
"E01008264"	73.1
"E01008265"	73.0
"E01008266"	32.9
"E01008267"	32.7
"E01008268"	52.0
"E01008269"	49.9
"E01008270"	76.2
"E01008271"	36.9
"E01008272"	41.2
"E01008273"	40.5
"E01008274"	42.6
"E01008275"	53.3
"E01008276"	42.6
"E01008277"	77.8
"E01008278"	69.7
"E01008279"	66.7
"E01008280"	41.7
"E01008281"	88.3
"E01008282"	69.4
"E01008283"	48.0
"E01008284"	54.3
"E01008285"	63.8
"E01008286"	69.8
"E01008287"	52.1
"E01008288"	46.4
"E01008289"	55.0
"E01008290"	42.0
"E01008291"	11.2
"E01008292"	90.5
"E01008293"	37.2
"E01008294"	49.3
"E01008295"	20.8
"E01008296"	30.7
"E01008297"	43.4
"E01008298"	54.0
"E01008299"	69.2
"E01008300"	60.3
"E01008301"	11.3
"E01008302"	14.5
"E01008303"	6.0
"E01008304"	6.4
"E01008305"	11.3
"E01008306"	54.6
"E01008307"	31.7
"E01008308"	43.0
"E01008309"	81.3
"E01008311"	45.6
"E01008312"	57.5
"E01008313"	62.3
"E01008314"	67.0
"E01008315"	43.6
"E01008316"	76.9
"E01008317"	89.8
"E01008318"	26.6
"E01008319"	14.1
"E01008320"	70.9
"E01008321"	21.2
"E01008322"	91.5
"E01008323"	35.4
"E01008324"	24.2
"E01008325"	15.3
"E01008326"	84.1
"E01008327"	12.6
"E01008328"	72.9
"E01008329"	67.9
"E01008330"	50.7
"E01008331"	15.0
"E01008332"	7.4
"E01008333"	47.3
"E01008334"	44.1
"E01008335"	42.1
"E01008336"	33.7
"E01008337"	56.0
"E01008338"	42.7
"E01008339"	38.0
"E01008340"	30.6
"E01008341"	45.0
"E01008342"	55.9
"E01008343"	84.8
"E01008344"	48.5
"E01008345"	25.8
"E01008346"	33.0
"E01008347"	77.0
"E01008348"	46.4
"E01008349"	77.5
"E01008350"	33.4
"E01008351"	75.1
"E01008352"	57.8
"E01008353"	51.6
"E01008354"	19.5
"E01008355"	11.9
"E01008356"	6.0
"E01008357"	23.7
"E01008358"	29.4
"E01008359"	1.3
"E01008360"	3.4
"E01008361"	1.8
"E01008362"	1.6
"E01008363"	52.0
"E01008364"	2.6
"E01008365"	57.3
"E01008366"	26.9
"E01008367"	3.6
"E01008368"	4.3
"E01008369"	9.4
"E01008370"	2.4
"E01008371"	40.0
"E01008372"	2.8
"E01008373"	2.8
"E01008374"	83.8
"E01008375"	32.1
"E01008376"	86.8
"E01008377"	37.2
"E01008378"	74.1
"E01008379"	32.0
"E01008380"	25.6
"E01008381"	47.5
"E01008382"	77.9
"E01008383"	40.2
"E01008384"	68.2
"E01008385"	9.3
"E01008386"	75.4
"E01008387"	36.7
"E01008388"	19.7
"E01008389"	22.1
"E01008390"	26.6
"E01008391"	34.4
"E01008392"	28.9
"E01008394"	3.7
"E01008395"	11.0
"E01008396"	7.4
"E01008397"	1.2
"E01008398"	7.7
"E01008399"	12.8
"E01008400"	23.1
"E01008401"	75.8
"E01008402"	20.6
"E01008403"	63.9
"E01008404"	13.2
"E01008405"	66.2
"E01008406"	2.3
"E01008407"	2.7
"E01008409"	10.1
"E01008410"	7.0
"E01008411"	2.9
"E01008412"	5.4
"E01008413"	2.1
"E01008415"	44.1
"E01008416"	87.8
"E01008418"	25.8
"E01008419"	11.4
"E01008420"	25.4
"E01008421"	45.0
"E01008422"	50.5
"E01008423"	41.7
"E01008424"	21.8
"E01008425"	9.1
"E01008426"	28.3
"E01008427"	22.9
"E01008428"	35.5
"E01008429"	24.8
"E01008430"	40.9
"E01008431"	58.6
"E01008432"	46.5
"E01008433"	74.3
"E01008434"	73.7
"E01008435"	53.1
"E01008436"	16.2
"E01008437"	5.7
"E01008438"	10.5
"E01008439"	10.0
"E01008441"	44.1
"E01008442"	67.3
"E01008443"	52.8
"E01008444"	45.9
"E01008445"	57.4
"E01008446"	71.2
"E01008447"	66.6
"E01008448"	22.6
"E01008449"	6.5
"E01008450"	50.2
"E01008451"	41.1
"E01008452"	54.5
"E01008453"	58.1
"E01008455"	44.6
"E01008456"	27.0
"E01008457"	17.9
"E01008458"	49.5
"E01008459"	16.2
"E01008460"	23.6
"E01008461"	21.5
"E01008462"	13.7
"E01008463"	20.1
"E01008464"	58.0
"E01008465"	71.6
"E01008466"	30.2
"E01008467"	36.1
"E01008468"	27.4
"E01008469"	36.2
"E01008470"	37.0
"E01008471"	75.5
"E01008472"	66.8
"E01008473"	42.9
"E01008474"	63.8
"E01008475"	53.4
"E01008476"	45.6
"E01008477"	19.2
"E01008478"	46.1
"E01008479"	22.3
"E01008480"	30.5
"E01008481"	47.4
"E01008482"	33.5
"E01008483"	12.7
"E01008484"	33.4
"E01008485"	37.8
"E01008486"	47.7
"E01008487"	72.6
"E01008488"	34.7
"E01008489"	33.6
"E01008490"	51.6
"E01008491"	54.5
"E01008492"	54.8
"E01008493"	82.1
"E01008494"	60.6
"E01008495"	86.1
"E01008496"	11.5
"E01008497"	89.4
"E01008498"	87.3
"E01008499"	62.2
"E01008500"	40.0
"E01008501"	34.8
"E01008502"	83.1
"E01008503"	38.4
"E01008504"	36.2
"E01008505"	21.9
"E01008506"	16.1
"E01008507"	19.0
"E01008508"	59.9
"E01008509"	52.8
"E01008510"	60.1
"E01008511"	41.6
"E01008512"	37.8
"E01008513"	29.4
"E01008514"	34.5
"E01008516"	68.8
"E01008517"	89.3
"E01008518"	61.6
"E01008519"	21.7
"E01008520"	39.7
"E01008521"	63.4
"E01008522"	82.6
"E01008523"	67.9
"E01008524"	6.3
"E01008525"	14.6
"E01008526"	53.2
"E01008527"	22.3
"E01008528"	26.3
"E01008529"	13.6
"E01008530"	60.6
"E01008531"	47.4
"E01008532"	63.7
"E01008533"	88.1
"E01008534"	24.0
"E01008535"	60.7
"E01008536"	4.5
"E01008537"	10.6
"E01008538"	43.7
"E01008539"	22.7
"E01008540"	20.6
"E01008541"	48.5
"E01008542"	56.1
"E01008543"	24.3
"E01008544"	8.2
"E01008545"	21.6
"E01008546"	78.2
"E01008547"	19.4
"E01008548"	4.7
"E01008549"	65.5
"E01008550"	41.3
"E01008551"	65.4
"E01008552"	62.5
"E01008553"	29.0
"E01008554"	55.4
"E01008555"	79.9
"E01008556"	51.0
"E01008557"	45.2
"E01008558"	8.1
"E01008559"	2.7
"E01008560"	16.2
"E01008561"	11.4
"E01008562"	63.8
"E01008563"	68.0
"E01008564"	69.5
"E01008565"	41.6
"E01008567"	46.6
"E01008568"	87.8
"E01008569"	87.1
"E01008570"	14.7
"E01008571"	31.0
"E01008572"	10.8
"E01008573"	3.3
"E01008574"	56.2
"E01008575"	12.0
"E01008576"	60.5
"E01008577"	68.6
"E01008578"	57.8
"E01008579"	86.0
"E01008580"	44.0
"E01008581"	79.8
"E01008582"	47.0
"E01008583"	35.3
"E01008584"	2.7
"E01008585"	23.4
"E01008586"	21.0
"E01008587"	8.0
"E01008588"	6.9
"E01008589"	83.8
"E01008590"	19.8
"E01008591"	5.8
"E01008592"	11.7
"E01008593"	59.6
"E01008594"	35.2
"E01008595"	9.8
"E01008596"	5.0
"E01008597"	11.5
"E01008598"	4.4
"E01008599"	13.9
"E01008600"	16.7
"E01008601"	79.1
"E01008602"	83.1
"E01008603"	68.8
"E01008604"	10.8
"E01008605"	27.1
"E01008606"	30.3
"E01008607"	52.8
"E01008608"	26.1
"E01008609"	32.4
"E01008610"	69.9
"E01008611"	30.7
"E01008612"	32.7
"E01008613"	9.9
"E01008614"	83.0
"E01008615"	33.4
"E01008616"	42.1
"E01008617"	30.7
"E01008618"	46.0
"E01008619"	31.3
"E01008620"	58.8
"E01008621"	61.0
"E01008622"	69.6
"E01008624"	45.6
"E01008625"	45.8
"E01008627"	39.2
"E01008628"	39.3
"E01008629"	26.0
"E01008630"	50.5
"E01008631"	75.0
"E01008632"	77.2
"E01008633"	69.5
"E01008634"	60.7
"E01008635"	68.6
"E01008636"	89.7
"E01008637"	70.6
"E01008638"	19.3
"E01008639"	25.2
"E01008640"	18.4
"E01008641"	8.9
"E01008642"	47.3
"E01008643"	82.7
"E01008644"	66.5
"E01008645"	63.9
"E01008646"	74.4
"E01008647"	76.6
"E01008648"	66.9
"E01008649"	65.6
"E01008650"	89.4
"E01008651"	48.3
"E01008652"	18.6
"E01008653"	49.0
"E01008654"	9.8
"E01008655"	44.9
"E01008656"	76.6
"E01008657"	34.6
"E01008658"	27.2
"E01008659"	86.3
"E01008660"	11.6
"E01008661"	21.8
"E01008662"	89.9
"E01008663"	55.9
"E01008664"	6.3
"E01008665"	14.2
"E01008666"	8.1
"E01008667"	17.2
"E01008668"	11.8
"E01008669"	32.3
"E01008670"	50.5
"E01008671"	12.2
"E01008672"	60.1
"E01008673"	17.1
"E01008674"	83.7
"E01008675"	2.1
"E01008676"	6.0
"E01008677"	32.9
"E01008678"	6.1
"E01008679"	32.7
"E01008680"	85.3
"E01008681"	57.6
"E01008682"	52.1
"E01008683"	5.1
"E01008684"	57.1
"E01008685"	42.9
"E01008686"	86.0
"E01008687"	35.3
"E01008688"	35.2
"E01008689"	50.1
"E01008690"	37.7
"E01008691"	60.0
"E01008692"	44.2
"E01008693"	59.3
"E01008694"	74.0
"E01008695"	78.6
"E01008696"	52.4
"E01008697"	67.5
"E01008698"	57.3
"E01008699"	85.4
"E01008700"	8.9
"E01008701"	20.0
"E01008702"	15.7
"E01008703"	2.9
"E01008704"	11.6
"E01008705"	13.7
"E01008706"	6.6
"E01008707"	9.2
"E01008708"	51.6
"E01008709"	14.0
"E01008711"	25.3
"E01008712"	62.8
"E01008713"	78.7
"E01008714"	70.9
"E01008715"	31.2
"E01008716"	55.6
"E01008717"	44.0
"E01008718"	38.6
"E01008719"	14.0
"E01008720"	39.1
"E01008721"	34.1
"E01008722"	85.9
"E01008723"	72.6
"E01008724"	95.7
"E01008725"	80.9
"E01008726"	79.5
"E01008727"	17.2
"E01008728"	44.9
"E01008729"	70.2
"E01008730"	87.5
"E01008731"	75.1
"E01008732"	59.9
"E01008733"	55.7
"E01008734"	82.1
"E01008735"	6.1
"E01008736"	24.1
"E01008737"	8.2
